amount,bill_usage,service,tran_date,account
196.85,3000,WATER,31-05-17,13-6322F
348.25,5000,WATER,30-06-17,13-6322F
5.62,0,DWELLING C,31-07-16,13-6322F
5.62,0,DWELLING C,31-08-16,13-6322F
5.62,0,DWELLING C,30-09-16,13-6322F
5,0,DWELLING C,31-10-16,13-6322F
5,0,DWELLING C,30-11-16,13-6322F
5,0,DWELLING C,31-12-16,13-6322F
5,0,DWELLING C,31-01-17,13-6322F
5,0,DWELLING C,28-02-17,13-6322F
5,0,DWELLING C,31-03-17,13-6322F
5,0,DWELLING C,30-04-17,13-6322F
5,0,DWELLING C,31-05-17,13-6322F
5,0,DWELLING C,30-06-17,13-6322F
11.88,3300,PWS,31-07-16,13-6322F
11.7,3000,PWS,31-08-16,13-6322F
6.72,2800,PWS,30-09-16,13-6322F
0,0,PWS,31-10-16,13-6322F
0,0,PWS,30-11-16,13-6322F
0,0,PWS,31-12-16,13-6322F
13.86,1900,PWS,31-01-17,13-6322F
0,0,PWS,28-02-17,13-6322F
0,0,PWS,31-03-17,13-6322F
0,0,PWS,30-04-17,13-6322F
0,0,PWS,31-05-17,13-6322F
0,0,PWS,30-06-17,13-6322F
143.35,2200,WATER,31-10-16,13-6322F
143.35,2200,WATER,30-11-16,13-6322F
174.47,2600,WATER,31-12-16,13-6322F
138.43,2800,WATER,30-09-16,13-6322F
143.76,2900,WATER,31-07-16,6-7264Q
90.46,1900,WATER,31-08-16,6-7264Q
75.5,1600,WATER,30-09-16,6-7264Q
81.11,1400,WATER,31-10-16,6-7264Q
46.35,800,WATER,30-11-16,6-7264Q
31.95,500,WATER,31-12-16,6-7264Q
31.95,500,WATER,31-01-17,6-7264Q
295.26,4300,WATER,30-06-17,6-7264Q
10.44,2900,PWS,31-07-16,6-7264Q
7.41,1900,PWS,31-08-16,6-7264Q
3.84,1600,PWS,30-09-16,6-7264Q
0,0,PWS,31-10-16,6-7264Q
0,0,PWS,30-11-16,6-7264Q
0,0,PWS,31-12-16,6-7264Q
0,0,PWS,31-01-17,6-7264Q
0,0,PWS,28-02-17,6-7264Q
0,0,PWS,31-03-17,6-7264Q
0,0,PWS,30-04-17,6-7264Q
0,0,PWS,31-05-17,6-7264Q
0,0,PWS,30-06-17,6-7264Q
152.99,2400,WATER,31-05-17,6-7264Q
41.55,700,WATER,28-02-17,6-7264Q
41.55,700,WATER,31-03-17,6-7264Q
138.37,2200,WATER,30-04-17,6-7264Q
175.74,3500,WATER,31-08-16,13-1906G
127.79,2000,WATER,31-12-16,13-1906G
207.72,4100,WATER,30-09-16,13-1906G
232.5,3300,WATER,31-10-16,13-1906G
241.47,3400,WATER,30-11-16,13-1906G
152.99,2400,WATER,30-04-17,13-1906G
23.17,300,WATER,31-01-17,13-1906G
23.17,300,WATER,28-02-17,13-1906G
81.11,1400,WATER,31-03-17,13-1906G
197.06,3900,WATER,31-07-16,13-1906G
9.84,4100,PWS,30-09-16,13-1906G
3.12,3300,PWS,31-10-16,13-1906G
1.6,3400,PWS,30-11-16,13-1906G
0,0,PWS,31-12-16,13-1906G
0,0,PWS,31-01-17,13-1906G
0,0,PWS,28-02-17,13-1906G
0,0,PWS,31-03-17,13-1906G
0,0,PWS,30-04-17,13-1906G
0,0,PWS,31-05-17,13-1906G
204.42,3100,WATER,31-05-17,13-1906G
264.98,3900,WATER,30-06-17,13-1906G
14.04,3900,PWS,31-07-16,13-1906G
13.65,3500,PWS,31-08-16,13-1906G
0,0,PWS,30-06-17,13-1906G
286.32,3900,WATER,31-10-16,8-7997X
214.56,3100,WATER,30-11-16,8-7997X
60.75,1100,WATER,31-01-17,8-7997X
151.13,2300,WATER,28-02-17,8-7997X
96.67,1600,WATER,31-03-17,8-7997X
120.01,1900,WATER,31-12-16,8-7997X
189.54,2900,WATER,31-05-17,8-7997X
287.69,4200,WATER,30-06-17,8-7997X
14.76,4100,PWS,31-07-16,8-7997X
131.06,2100,WATER,30-04-17,8-7997X
7.92,3300,PWS,30-09-16,8-7997X
9.36,3900,PWS,31-10-16,8-7997X
0.4,3100,PWS,30-11-16,8-7997X
0,0,PWS,31-12-16,8-7997X
3.78,1100,PWS,31-01-17,8-7997X
0,0,PWS,28-02-17,8-7997X
0,0,PWS,31-03-17,8-7997X
0,0,PWS,30-04-17,8-7997X
0,0,PWS,31-05-17,8-7997X
0,0,PWS,30-06-17,8-7997X
170.41,3400,WATER,31-08-16,8-7997X
165.08,3300,WATER,30-09-16,8-7997X
13.26,3400,PWS,31-08-16,8-7997X
207.72,4100,WATER,31-07-16,8-7997X
54,1100,WATER,31-07-16,10-1620N
127.77,2600,WATER,31-08-16,10-1620N
18.78,200,WATER,31-01-17,10-1620N
27.56,400,WATER,28-02-17,10-1620N
27.56,400,WATER,31-03-17,10-1620N
31.95,500,WATER,30-04-17,10-1620N
55.75,1000,WATER,31-05-17,10-1620N
94.51,1600,WATER,30-06-17,10-1620N
3.96,1100,PWS,31-07-16,10-1620N
10.14,2600,PWS,31-08-16,10-1620N
1.44,600,PWS,30-09-16,10-1620N
35.7,600,WATER,30-09-16,10-1620N
158.91,2400,WATER,31-10-16,10-1620N
46.35,800,WATER,30-11-16,10-1620N
55.95,1000,WATER,31-12-16,10-1620N
0,0,PWS,28-02-17,10-1620N
0,0,PWS,31-03-17,10-1620N
0,0,PWS,30-04-17,10-1620N
0,0,PWS,31-05-17,10-1620N
0,0,PWS,30-06-17,10-1620N
0,0,PWS,31-10-16,10-1620N
0,0,PWS,30-11-16,10-1620N
0,0,PWS,31-12-16,10-1620N
0,0,PWS,31-01-17,10-1620N
35.7,600,WATER,31-07-16,7-7902B
49.7,1000,WATER,31-08-16,7-7902B
35.7,600,WATER,30-09-16,7-7902B
65.55,1200,WATER,31-10-16,7-7902B
60.75,1100,WATER,30-11-16,7-7902B
88.89,1500,WATER,31-12-16,7-7902B
23.17,300,WATER,31-01-17,7-7902B
18.78,200,WATER,28-02-17,7-7902B
2.16,600,PWS,31-07-16,7-7902B
3.9,1000,PWS,31-08-16,7-7902B
1.44,600,PWS,30-09-16,7-7902B
0,0,PWS,31-10-16,7-7902B
0,0,PWS,30-11-16,7-7902B
0,0,PWS,31-12-16,7-7902B
0,0,PWS,31-01-17,7-7902B
0,0,PWS,28-02-17,7-7902B
0,0,PWS,31-03-17,7-7902B
23.17,300,WATER,31-03-17,7-7902B
18.78,200,WATER,30-04-17,7-7902B
23.17,300,WATER,31-05-17,7-7902B
46.23,800,WATER,30-06-17,7-7902B
0,0,PWS,30-04-17,7-7902B
0,0,PWS,31-05-17,7-7902B
0,0,PWS,30-06-17,7-7902B
90.46,1900,WATER,31-08-16,6-7555L
73.33,1300,WATER,31-12-16,6-7555L
90.46,1900,WATER,30-09-16,6-7555L
143.35,2200,WATER,31-10-16,6-7555L
112.23,1800,WATER,30-11-16,6-7555L
72.58,1300,WATER,30-04-17,6-7555L
31.95,500,WATER,31-01-17,6-7555L
36.75,600,WATER,28-02-17,6-7555L
41.55,700,WATER,31-03-17,6-7555L
101.12,2100,WATER,31-07-16,6-7555L
4.56,1900,PWS,30-09-16,6-7555L
0,0,PWS,31-10-16,6-7555L
0,0,PWS,30-11-16,6-7555L
0,0,PWS,31-12-16,6-7555L
0,0,PWS,31-01-17,6-7555L
0,0,PWS,28-02-17,6-7555L
0,0,PWS,31-03-17,6-7555L
0,0,PWS,30-04-17,6-7555L
0,0,PWS,31-05-17,6-7555L
0,0,PWS,30-06-17,6-7555L
46.23,800,WATER,31-05-17,6-7555L
131.06,2100,WATER,30-06-17,6-7555L
7.56,2100,PWS,31-07-16,6-7555L
7.41,1900,PWS,31-08-16,6-7555L
112.23,1800,WATER,30-11-16,4-1377Z
81.11,1400,WATER,31-12-16,4-1377Z
18.78,200,WATER,31-01-17,4-1377Z
31.95,500,WATER,28-02-17,4-1377Z
31.95,500,WATER,31-03-17,4-1377Z
79.89,1400,WATER,30-04-17,4-1377Z
116.44,1900,WATER,31-05-17,4-1377Z
182.23,2800,WATER,30-06-17,4-1377Z
10.8,3000,PWS,31-07-16,4-1377Z
149.09,3000,WATER,31-07-16,4-1377Z
117.11,2400,WATER,31-08-16,4-1377Z
117.11,2400,WATER,30-09-16,4-1377Z
190.03,2800,WATER,31-10-16,4-1377Z
0,0,PWS,31-12-16,4-1377Z
0,0,PWS,31-01-17,4-1377Z
0,0,PWS,28-02-17,4-1377Z
0,0,PWS,31-03-17,4-1377Z
0,0,PWS,30-04-17,4-1377Z
0,0,PWS,31-05-17,4-1377Z
0,0,PWS,30-06-17,4-1377Z
0,0,PWS,31-10-16,4-1377Z
0,0,PWS,30-11-16,4-1377Z
9.36,2400,PWS,31-08-16,4-1377Z
5.76,2400,PWS,30-09-16,4-1377Z
117.11,2400,WATER,31-07-16,14-1184S
111.78,2300,WATER,31-08-16,14-1184S
36.75,600,WATER,31-01-17,14-1184S
14.39,100,WATER,28-02-17,14-1184S
18.78,200,WATER,31-03-17,14-1184S
145.68,2300,WATER,30-04-17,14-1184S
138.37,2200,WATER,31-05-17,14-1184S
196.85,3000,WATER,30-06-17,14-1184S
8.64,2400,PWS,31-07-16,14-1184S
8.97,2300,PWS,31-08-16,14-1184S
7.44,3100,PWS,30-09-16,14-1184S
0,0,PWS,31-10-16,14-1184S
0,0,PWS,30-11-16,14-1184S
0,0,PWS,31-12-16,14-1184S
0.63,600,PWS,31-01-17,14-1184S
0,0,PWS,28-02-17,14-1184S
0,0,PWS,31-03-17,14-1184S
0,0,PWS,30-04-17,14-1184S
0,0,PWS,31-05-17,14-1184S
0,0,PWS,30-06-17,14-1184S
143.35,2200,WATER,31-12-16,14-1184S
154.42,3100,WATER,30-09-16,14-1184S
135.57,2100,WATER,31-10-16,14-1184S
112.23,1800,WATER,30-11-16,14-1184S
79.8,1700,WATER,31-07-16,15-2278J
71.2,1500,WATER,31-08-16,15-2278J
75.5,1600,WATER,30-09-16,15-2278J
182.25,2700,WATER,31-10-16,15-2278J
41.55,700,WATER,30-11-16,15-2278J
14.39,100,WATER,30-04-17,15-2278J
27.56,400,WATER,31-05-17,15-2278J
65.27,1200,WATER,30-06-17,15-2278J
6.12,1700,PWS,31-07-16,15-2278J
5.85,1500,PWS,31-08-16,15-2278J
3.84,1600,PWS,30-09-16,15-2278J
0,0,PWS,31-10-16,15-2278J
0,0,PWS,30-11-16,15-2278J
0,0,PWS,31-12-16,15-2278J
36.75,600,WATER,31-12-16,15-2278J
18.78,200,WATER,31-01-17,15-2278J
14.39,100,WATER,28-02-17,15-2278J
18.78,200,WATER,31-03-17,15-2278J
0,0,PWS,31-05-17,15-2278J
0,0,PWS,30-06-17,15-2278J
0,0,PWS,30-04-17,15-2278J
0,0,PWS,31-01-17,15-2278J
0,0,PWS,28-02-17,15-2278J
0,0,PWS,31-03-17,15-2278J
106.45,2200,WATER,31-07-16,10-7182P
111.78,2300,WATER,31-08-16,10-7182P
95.79,2000,WATER,30-09-16,10-7182P
112.23,1800,WATER,31-10-16,10-7182P
46.35,800,WATER,30-11-16,10-7182P
36.75,600,WATER,31-12-16,10-7182P
46.35,800,WATER,31-01-17,10-7182P
36.75,600,WATER,28-02-17,10-7182P
31.95,500,WATER,31-03-17,10-7182P
8.97,2300,PWS,31-08-16,10-7182P
4.8,2000,PWS,30-09-16,10-7182P
0,0,PWS,31-10-16,10-7182P
0,0,PWS,30-11-16,10-7182P
0,0,PWS,31-12-16,10-7182P
1.89,800,PWS,31-01-17,10-7182P
0,0,PWS,28-02-17,10-7182P
0,0,PWS,31-03-17,10-7182P
0,0,PWS,30-04-17,10-7182P
50.99,900,WATER,30-04-17,10-7182P
94.51,1600,WATER,31-05-17,10-7182P
182.23,2800,WATER,30-06-17,10-7182P
7.92,2200,PWS,31-07-16,10-7182P
0,0,PWS,31-05-17,10-7182P
0,0,PWS,30-06-17,10-7182P
35.7,600,WATER,30-09-16,9-2344J
18.78,200,WATER,31-12-16,9-2344J
14.39,100,WATER,31-01-17,9-2344J
27.56,400,WATER,31-10-16,9-2344J
23.17,300,WATER,30-11-16,9-2344J
14.39,100,WATER,30-04-17,9-2344J
18.78,200,WATER,31-05-17,9-2344J
14.39,100,WATER,28-02-17,9-2344J
18.78,200,WATER,31-03-17,9-2344J
39.2,700,WATER,31-07-16,9-2344J
28.7,400,WATER,31-08-16,9-2344J
0,0,PWS,31-10-16,9-2344J
0,0,PWS,30-11-16,9-2344J
0,0,PWS,31-12-16,9-2344J
0,0,PWS,31-01-17,9-2344J
0,0,PWS,28-02-17,9-2344J
0,0,PWS,31-03-17,9-2344J
0,0,PWS,30-04-17,9-2344J
0,0,PWS,31-05-17,9-2344J
0,0,PWS,30-06-17,9-2344J
1.44,600,PWS,30-09-16,9-2344J
18.78,200,WATER,30-06-17,9-2344J
2.52,700,PWS,31-07-16,9-2344J
1.56,400,PWS,31-08-16,9-2344J
90.46,1900,WATER,31-07-16,5-4657V
112.23,1800,WATER,31-12-16,5-4657V
27.56,400,WATER,31-01-17,5-4657V
27.56,400,WATER,28-02-17,5-4657V
27.56,400,WATER,31-03-17,5-4657V
60.51,1100,WATER,30-04-17,5-4657V
72.58,1300,WATER,31-05-17,5-4657V
87.2,1500,WATER,30-06-17,5-4657V
6.84,1900,PWS,31-07-16,5-4657V
7.02,1800,PWS,31-08-16,5-4657V
85.13,1800,WATER,31-08-16,5-4657V
75.5,1600,WATER,30-09-16,5-4657V
81.11,1400,WATER,31-10-16,5-4657V
73.33,1300,WATER,30-11-16,5-4657V
0,0,PWS,31-01-17,5-4657V
0,0,PWS,28-02-17,5-4657V
0,0,PWS,31-03-17,5-4657V
0,0,PWS,30-04-17,5-4657V
0,0,PWS,31-05-17,5-4657V
0,0,PWS,30-06-17,5-4657V
0,0,PWS,31-10-16,5-4657V
0,0,PWS,30-11-16,5-4657V
0,0,PWS,31-12-16,5-4657V
3.84,1600,PWS,30-09-16,5-4657V
14.7,0,WATER,30-09-16,9-2270Y
14.39,100,WATER,31-10-16,9-2270Y
10,0,WATER,30-11-16,9-2270Y
14.39,100,WATER,31-03-17,9-2270Y
18.78,200,WATER,30-04-17,9-2270Y
18.78,200,WATER,31-05-17,9-2270Y
18.78,200,WATER,30-06-17,9-2270Y
0,0,PWS,30-09-16,9-2270Y
0,0,PWS,31-10-16,9-2270Y
0,0,PWS,30-11-16,9-2270Y
0,0,PWS,31-12-16,9-2270Y
0,0,PWS,31-01-17,9-2270Y
0,0,PWS,28-02-17,9-2270Y
0,0,PWS,31-03-17,9-2270Y
0,0,PWS,30-04-17,9-2270Y
0,0,PWS,31-05-17,9-2270Y
0,0,PWS,30-06-17,9-2270Y
0,0,WATER,28-02-17,9-2270Y
10,0,WATER,31-12-16,9-2270Y
10,0,WATER,31-01-17,9-2270Y
10,0,WATER,28-02-17,9-2270Y
32.2,500,WATER,31-07-16,3-7675S
21.7,200,WATER,31-08-16,3-7675S
18.2,100,WATER,30-09-16,3-7675S
1.8,500,PWS,31-07-16,3-7675S
0.78,200,PWS,31-08-16,3-7675S
0.39,100,PWS,30-09-16,3-7675S
58.3,1200,WATER,31-07-16,2-9982P
54,1100,WATER,31-08-16,2-9982P
58.3,1200,WATER,30-09-16,2-9982P
112.23,1800,WATER,28-02-17,2-9982P
18.78,200,WATER,31-03-17,2-9982P
219.56,3300,WATER,30-04-17,2-9982P
79.89,1400,WATER,31-05-17,2-9982P
94.51,1600,WATER,30-06-17,2-9982P
4.32,1200,PWS,31-07-16,2-9982P
4.29,1100,PWS,31-08-16,2-9982P
2.88,1200,PWS,30-09-16,2-9982P
0,0,PWS,31-10-16,2-9982P
88.89,1500,WATER,31-10-16,2-9982P
96.67,1600,WATER,30-11-16,2-9982P
143.35,2200,WATER,31-12-16,2-9982P
151.13,2300,WATER,31-01-17,2-9982P
0,0,PWS,31-03-17,2-9982P
0,0,PWS,30-04-17,2-9982P
0,0,PWS,31-05-17,2-9982P
0,0,PWS,30-06-17,2-9982P
0,0,PWS,31-12-16,2-9982P
19.26,2300,PWS,31-01-17,2-9982P
0,0,PWS,28-02-17,2-9982P
0,0,PWS,30-11-16,2-9982P
46.23,800,WATER,30-04-17,8-1164V
46.23,800,WATER,31-05-17,8-1164V
55.75,1000,WATER,30-06-17,8-1164V
0,0,PWS,30-06-17,8-1164V
127.77,2600,WATER,31-07-16,6-5971D
101.12,2100,WATER,31-08-16,6-5971D
117.11,2400,WATER,30-09-16,6-5971D
14.39,100,WATER,28-02-17,6-5971D
14.39,100,WATER,31-03-17,6-5971D
10,0,WATER,30-04-17,6-5971D
9.36,2600,PWS,31-07-16,6-5971D
8.19,2100,PWS,31-08-16,6-5971D
5.76,2400,PWS,30-09-16,6-5971D
0,0,PWS,31-10-16,6-5971D
0,0,PWS,30-11-16,6-5971D
0,0,PWS,31-12-16,6-5971D
135.57,2100,WATER,31-10-16,6-5971D
135.57,2100,WATER,30-11-16,6-5971D
151.13,2300,WATER,31-12-16,6-5971D
65.55,1200,WATER,31-01-17,6-5971D
0,0,PWS,30-04-17,6-5971D
4.41,1200,PWS,31-01-17,6-5971D
0,0,PWS,28-02-17,6-5971D
0,0,PWS,31-03-17,6-5971D
111.78,2300,WATER,31-07-16,2-8577H
95.79,2000,WATER,31-08-16,2-8577H
111.78,2300,WATER,30-09-16,2-8577H
96.67,1600,WATER,31-10-16,2-8577H
46.35,800,WATER,30-11-16,2-8577H
46.35,800,WATER,31-12-16,2-8577H
31.95,500,WATER,31-01-17,2-8577H
23.17,300,WATER,28-02-17,2-8577H
23.17,300,WATER,31-03-17,2-8577H
8.28,2300,PWS,31-07-16,2-8577H
7.8,2000,PWS,31-08-16,2-8577H
5.52,2300,PWS,30-09-16,2-8577H
0,0,PWS,31-10-16,2-8577H
0,0,PWS,30-11-16,2-8577H
0,0,PWS,31-12-16,2-8577H
0,0,PWS,31-01-17,2-8577H
0,0,PWS,28-02-17,2-8577H
0,0,PWS,31-03-17,2-8577H
0,0,PWS,30-04-17,2-8577H
0,0,PWS,31-05-17,2-8577H
0,0,PWS,30-06-17,2-8577H
41.47,700,WATER,31-05-17,2-8577H
101.82,1700,WATER,30-06-17,2-8577H
41.47,0,WATER,30-04-17,2-8577H
0,700,WATER,30-04-17,2-8577H
62.6,1300,WATER,30-09-16,3-4333J
46.35,800,WATER,31-12-16,3-4333J
31.95,500,WATER,31-01-17,3-4333J
60.75,1100,WATER,31-10-16,3-4333J
41.55,700,WATER,30-11-16,3-4333J
55.75,1000,WATER,30-04-17,3-4333J
79.89,1400,WATER,31-05-17,3-4333J
31.95,500,WATER,28-02-17,3-4333J
31.95,500,WATER,31-03-17,3-4333J
85.13,1800,WATER,31-07-16,3-4333J
79.8,1700,WATER,31-08-16,3-4333J
0,0,PWS,31-10-16,3-4333J
0,0,PWS,30-11-16,3-4333J
0,0,PWS,31-12-16,3-4333J
0,0,PWS,31-01-17,3-4333J
0,0,PWS,28-02-17,3-4333J
0,0,PWS,31-03-17,3-4333J
0,0,PWS,30-04-17,3-4333J
0,0,PWS,31-05-17,3-4333J
0,0,PWS,30-06-17,3-4333J
211.99,3200,WATER,30-06-17,3-4333J
6.48,1800,PWS,31-07-16,3-4333J
6.63,1700,PWS,31-08-16,3-4333J
3.12,1300,PWS,30-09-16,3-4333J
96.67,1600,WATER,30-11-16,3-9000H
104.45,1700,WATER,31-12-16,3-9000H
46.35,800,WATER,31-01-17,3-9000H
31.95,500,WATER,28-02-17,3-9000H
41.55,700,WATER,31-03-17,3-9000H
87.2,1500,WATER,30-04-17,3-9000H
79.89,1400,WATER,31-05-17,3-9000H
160.3,2500,WATER,30-06-17,3-9000H
9.36,2600,PWS,31-07-16,3-9000H
8.19,2100,PWS,31-08-16,3-9000H
5.28,2200,PWS,30-09-16,3-9000H
0,0,PWS,31-10-16,3-9000H
0,0,PWS,30-11-16,3-9000H
0,0,PWS,31-12-16,3-9000H
1.89,800,PWS,31-01-17,3-9000H
0,0,PWS,28-02-17,3-9000H
0,0,PWS,31-03-17,3-9000H
0,0,PWS,30-04-17,3-9000H
0,0,PWS,31-05-17,3-9000H
0,0,PWS,30-06-17,3-9000H
101.12,2100,WATER,31-08-16,3-9000H
106.45,2200,WATER,30-09-16,3-9000H
151.13,2300,WATER,31-10-16,3-9000H
127.77,2600,WATER,31-07-16,3-9000H
71.2,1500,WATER,31-07-16,8-8132X
62.6,1300,WATER,31-08-16,8-8132X
62.6,1300,WATER,30-09-16,8-8132X
36.75,600,WATER,28-02-17,8-8132X
41.55,700,WATER,31-03-17,8-8132X
50.99,900,WATER,30-04-17,8-8132X
72.58,1300,WATER,31-05-17,8-8132X
87.2,1500,WATER,30-06-17,8-8132X
5.62,0,DWELLING C,31-07-16,8-8132X
5.62,0,DWELLING C,31-08-16,8-8132X
5.62,0,DWELLING C,30-09-16,8-8132X
5,0,DWELLING C,31-10-16,8-8132X
51.15,900,WATER,31-10-16,8-8132X
51.15,900,WATER,30-11-16,8-8132X
65.55,1200,WATER,31-12-16,8-8132X
31.95,500,WATER,31-01-17,8-8132X
5,0,DWELLING C,31-03-17,8-8132X
5,0,DWELLING C,30-04-17,8-8132X
5,0,DWELLING C,31-05-17,8-8132X
5,0,DWELLING C,30-06-17,8-8132X
5.4,1500,PWS,31-07-16,8-8132X
5.07,1300,PWS,31-08-16,8-8132X
3.12,1300,PWS,30-09-16,8-8132X
0,0,PWS,31-10-16,8-8132X
0,0,PWS,30-11-16,8-8132X
0,0,PWS,31-12-16,8-8132X
0,0,PWS,31-01-17,8-8132X
0,0,PWS,28-02-17,8-8132X
0,0,PWS,31-03-17,8-8132X
0,0,PWS,30-04-17,8-8132X
0,0,PWS,31-05-17,8-8132X
0,0,PWS,30-06-17,8-8132X
5,0,DWELLING C,28-02-17,8-8132X
5,0,DWELLING C,30-11-16,8-8132X
5,0,DWELLING C,31-12-16,8-8132X
5,0,DWELLING C,31-01-17,8-8132X
62.6,1300,WATER,31-07-16,4-6449P
66.9,1400,WATER,31-08-16,4-6449P
42.7,800,WATER,30-09-16,4-6449P
51.15,900,WATER,31-10-16,4-6449P
14.39,100,WATER,30-11-16,4-6449P
27.56,400,WATER,31-12-16,4-6449P
14.39,100,WATER,31-01-17,4-6449P
14.39,100,WATER,28-02-17,4-6449P
18.78,200,WATER,31-03-17,4-6449P
4.68,1300,PWS,31-07-16,4-6449P
5.46,1400,PWS,31-08-16,4-6449P
1.92,800,PWS,30-09-16,4-6449P
0,0,PWS,31-10-16,4-6449P
0,0,PWS,30-11-16,4-6449P
0,0,PWS,31-12-16,4-6449P
0,0,PWS,31-01-17,4-6449P
0,0,PWS,28-02-17,4-6449P
0,0,PWS,31-03-17,4-6449P
18.78,100,WATER,30-04-17,4-6449P
0,100,WATER,30-04-17,4-6449P
72.58,1300,WATER,31-05-17,4-6449P
72.58,1300,WATER,30-06-17,4-6449P
0,0,PWS,30-06-17,4-6449P
0,0,PWS,30-04-17,4-6449P
0,0,PWS,31-05-17,4-6449P
75.5,1600,WATER,30-09-16,10-5717J
66.9,1400,WATER,31-08-16,10-5717J
36.75,600,WATER,31-01-17,10-5717J
81.11,1400,WATER,31-10-16,10-5717J
46.35,800,WATER,30-11-16,10-5717J
55.95,1000,WATER,31-12-16,10-5717J
0,800,WATER,30-04-17,10-5717J
31.95,500,WATER,28-02-17,10-5717J
41.55,700,WATER,31-03-17,10-5717J
46.23,0,WATER,30-04-17,10-5717J
5.46,1400,PWS,31-08-16,10-5717J
3.84,1600,PWS,30-09-16,10-5717J
0,0,PWS,31-10-16,10-5717J
0,0,PWS,30-11-16,10-5717J
0,0,PWS,31-12-16,10-5717J
0.63,600,PWS,31-01-17,10-5717J
0,0,PWS,28-02-17,10-5717J
0,0,PWS,31-03-17,10-5717J
0,0,PWS,30-04-17,10-5717J
0,0,PWS,31-05-17,10-5717J
101.82,1700,WATER,31-05-17,10-5717J
116.44,1900,WATER,30-06-17,10-5717J
6.84,1900,PWS,31-07-16,10-5717J
90.46,1900,WATER,31-07-16,10-5717J
0,0,PWS,30-06-17,10-5717J
166.69,2500,WATER,31-10-16,12-1896Q
81.11,1400,WATER,31-12-16,12-1896Q
31.95,500,WATER,31-01-17,12-1896Q
41.55,700,WATER,28-02-17,12-1896Q
151.13,2300,WATER,30-11-16,12-1896Q
174.92,0,WATER,30-04-17,12-1896Q
0,2700,WATER,30-04-17,12-1896Q
109.13,1800,WATER,31-05-17,12-1896Q
65.55,1200,WATER,31-03-17,12-1896Q
154.42,3100,WATER,31-07-16,12-1896Q
213.05,4200,WATER,31-08-16,12-1896Q
186.4,3700,WATER,30-09-16,12-1896Q
0,0,PWS,31-10-16,12-1896Q
0,0,PWS,30-11-16,12-1896Q
0,0,PWS,31-12-16,12-1896Q
0,0,PWS,31-01-17,12-1896Q
0,0,PWS,28-02-17,12-1896Q
0,0,PWS,31-03-17,12-1896Q
0,0,PWS,30-04-17,12-1896Q
0,0,PWS,31-05-17,12-1896Q
0,0,PWS,30-06-17,12-1896Q
8.88,3700,PWS,30-09-16,12-1896Q
123.75,2000,WATER,30-06-17,12-1896Q
11.16,3100,PWS,31-07-16,12-1896Q
16.38,4200,PWS,31-08-16,12-1896Q
294.93,5600,WATER,31-07-16,10-1067V
143.35,2200,WATER,31-12-16,10-1067V
65.55,1200,WATER,31-01-17,10-1067V
36.75,600,WATER,28-02-17,10-1067V
51.15,900,WATER,31-03-17,10-1067V
123.75,2000,WATER,30-04-17,10-1067V
227.13,3400,WATER,31-05-17,10-1067V
386.1,5500,WATER,30-06-17,10-1067V
20.16,5600,PWS,31-07-16,10-1067V
19.5,5000,PWS,31-08-16,10-1067V
255.69,5000,WATER,31-08-16,10-1067V
275.31,5300,WATER,30-09-16,10-1067V
304.26,4100,WATER,31-10-16,10-1067V
143.35,2200,WATER,30-11-16,10-1067V
4.41,1200,PWS,31-01-17,10-1067V
0,0,PWS,28-02-17,10-1067V
0,0,PWS,31-03-17,10-1067V
0,0,PWS,30-04-17,10-1067V
0,0,PWS,31-05-17,10-1067V
0,0,PWS,30-06-17,10-1067V
11.44,4100,PWS,31-10-16,10-1067V
0,0,PWS,30-11-16,10-1067V
0,0,PWS,31-12-16,10-1067V
12.72,5300,PWS,30-09-16,10-1067V
90.46,1900,WATER,31-07-16,6-5861L
32.2,500,WATER,31-08-16,6-5861L
49.7,1000,WATER,30-09-16,6-5861L
10,0,WATER,28-02-17,6-5861L
10,0,WATER,31-03-17,6-5861L
27.56,100,WATER,30-04-17,6-5861L
0,300,WATER,30-04-17,6-5861L
249.84,3700,WATER,31-05-17,6-5861L
101.82,1700,WATER,30-06-17,6-5861L
6.84,1900,PWS,31-07-16,6-5861L
1.95,500,PWS,31-08-16,6-5861L
2.4,1000,PWS,30-09-16,6-5861L
0,0,PWS,31-10-16,6-5861L
0,0,PWS,30-11-16,6-5861L
0,0,PWS,31-12-16,6-5861L
0,0,PWS,31-01-17,6-5861L
0,0,PWS,28-02-17,6-5861L
0,0,PWS,31-03-17,6-5861L
0,0,PWS,30-04-17,6-5861L
0,0,PWS,31-05-17,6-5861L
0,0,PWS,30-06-17,6-5861L
27.56,400,WATER,31-12-16,6-5861L
10,0,WATER,31-01-17,6-5861L
27.56,400,WATER,31-10-16,6-5861L
14.39,100,WATER,30-11-16,6-5861L
39.2,700,WATER,31-07-16,14-9807K
66.9,1400,WATER,31-08-16,14-9807K
85.13,1800,WATER,30-09-16,14-9807K
55.95,1000,WATER,31-10-16,14-9807K
51.15,900,WATER,30-11-16,14-9807K
36.75,600,WATER,31-12-16,14-9807K
36.71,600,WATER,31-05-17,14-9807K
50.99,900,WATER,30-06-17,14-9807K
2.52,700,PWS,31-07-16,14-9807K
5.46,1400,PWS,31-08-16,14-9807K
4.32,1800,PWS,30-09-16,14-9807K
0,0,PWS,31-10-16,14-9807K
0,0,PWS,30-11-16,14-9807K
